Date,AlphaCore_net_rolling_CAGR,AlphaCore_net_rolling_volatility,AlphaCore_net_rolling_Sharpe,AlphaCore_net_rolling_max_drawdown,AlphaCore_net_rolling_beta_vs_SPY,SPY_rolling_CAGR,SPY_rolling_volatility,SPY_rolling_Sharpe,SPY_rolling_max_drawdown
2021-02-28,0.09964390148289537,0.09256486530791763,1.075085200294144,-0.08592666899351364,0.30924984864856175,0.1398468190174469,0.18342593762159512,0.8073055844264181,-0.19447716691830186
2021-03-31,0.113962267694667,0.09154775752021178,1.2285800761216885,-0.08592666899351376,0.3042790099094221,0.1676088924198147,0.18283203127601438,0.9426727837421848,-0.19447716691830175
2021-04-30,0.12592752418357334,0.09270055836063254,1.3307686823043479,-0.08592666899351376,0.3093716353456954,0.1858096049480955,0.18408238771170832,1.0227207333740669,-0.19447716691830186
2021-05-31,0.12052105596772389,0.0924829766197355,1.2811212870197748,-0.08592666899351353,0.308651438013891,0.17892285255299356,0.18408254604445218,0.9905911485818275,-0.19447716691830186
2021-06-30,0.12733938481789386,0.09290772755096548,1.341625588000003,-0.08592666899351353,0.3095883708901406,0.18540307721747662,0.18404097628540286,1.0210189801369824,-0.19447716691830175
2021-07-31,0.12935931697701908,0.09307766702099202,1.3587723104573899,-0.08592666899351364,0.31056663049757505,0.1805696052320358,0.18368179285798344,1.0000882296844953,-0.19447716691830175
2021-08-31,0.12616556899425801,0.09266615685639655,1.3335356302592916,-0.08592666899351364,0.30912161714292646,0.1797451910895267,0.18361903110422437,0.9965083235085714,-0.19447716691830175
2021-09-30,0.11395640402969431,0.09546615708680234,1.1818468439674126,-0.04946523386824697,0.32131247350673614,0.15883342821452184,0.18700721521164215,0.8847843107961015,-0.19447716691830175
2021-10-31,0.15449277705775644,0.09193917207708917,1.6163244766108216,-0.04946523386824708,0.30574827097955964,0.21395895017847733,0.18308687390922265,1.1572841676508687,-0.19447716691830175
2021-11-30,0.14519893323553057,0.09305732586571788,1.5100845069926543,-0.04946523386824708,0.31008618613050126,0.20330443267905474,0.1836848032008589,1.1052754349719311,-0.19447716691830175
2021-12-31,0.17713006246684126,0.08710615632337143,1.9268267867185815,-0.04946523386824708,0.28149070590630976,0.2596883751231367,0.1734521178070985,1.4285656128771917,-0.19447716691830175
2022-01-31,0.15246933624192494,0.09523407582591205,1.5449489136394512,-0.05272886400896104,0.3326116036426989,0.20578320856126187,0.17479679960231365,1.1643156609883833,-0.19447716691830175
2022-02-28,0.1514990038527142,0.0953725225332332,1.5339013118946712,-0.0568112222229612,0.3367840888404591,0.18117345996133616,0.17656754499510227,1.0357193897738197,-0.19447716691830175
2022-03-31,0.1399834581973849,0.09601087670210695,1.4184093884681688,-0.06555345475051,0.329667531546158,0.1886629209190991,0.17703375523973713,1.0696881833484615,-0.19447716691830175
2022-04-30,0.12063190915501809,0.09963740622160146,1.1966549177130748,-0.09838206642653335,0.34298343014260996,0.13753308636181738,0.186129498684195,0.787072102045949,-0.19447716691830186
2022-05-31,0.13190087780044357,0.09682821272454392,1.3329495303233372,-0.10034626045896633,0.33134736683124305,0.1636696523969221,0.18071349643021198,0.9324520664817337,-0.19447716691830175
2022-06-30,0.12094743047204659,0.0984380985614496,1.2129107861921349,-0.11829883698812316,0.34210524578581863,0.10568820519600308,0.18593646618789936,0.633680834167833,-0.199813427740132
2022-07-31,0.1162607432042444,0.09862081451185069,1.1679417882723186,-0.11891598110959345,0.31315893366064246,0.13295518850987786,0.19190315778854497,0.7476703265800994,-0.1998134277401319
2022-08-31,0.10288454107175315,0.0986613489389224,1.0442136016923054,-0.12725764478900636,0.3211385721406061,0.12363844907401678,0.1936316766158395,0.6995802690691785,-0.199813427740132
2022-09-30,0.09360554312256841,0.10032988581527445,0.9435733802743119,-0.1478659292219563,0.321120950292338,0.08092195592902707,0.202584553825187,0.4845366628077117,-0.23927183963776422
2022-10-31,0.08627913463298187,0.10025300988982654,0.8766661604760914,-0.14910850284339072,0.30168147752404245,0.10139050754252343,0.20681526844102802,0.5699929392799549,-0.23927183963776433
2022-11-30,0.08362588596177956,0.10016613537630682,0.8527522748584543,-0.1491085028433906,0.2967825000744401,0.10821918954846721,0.20796311323783434,0.5979312482661804,-0.23927183963776433
2022-12-31,0.07794895025002435,0.10004466850321986,0.8008069079583052,-0.1491085028433906,0.28889640526920257,0.07618472632907802,0.21128705455152424,0.4517696173756939,-0.23927183963776433
2023-01-31,0.08145056898239789,0.10023992728777302,0.8320082851697438,-0.1491085028433906,0.2871503190985196,0.09843517167214322,0.2135760600177895,0.5457084460073615,-0.2392718396377641
2023-02-28,0.08750943640808928,0.09824221646012164,0.9041830317888726,-0.1491085028433906,0.27926921945795813,0.11950898294037793,0.208074833001677,0.6466800875692986,-0.23927183963776444
2023-03-31,0.08114712274198776,0.09674897478752215,0.8556397198188322,-0.14910850284339072,0.3723047839300033,0.1846973556361362,0.1921596671125827,0.9811681952442846,-0.2392718396377641
2023-04-30,0.07718026745948281,0.0963495500378827,0.8203959275934297,-0.1491085028433906,0.4036910039590283,0.14444746530941277,0.18045202482457762,0.839768954640204,-0.2392718396377641
2023-05-31,0.08212582330559548,0.09608233020524433,0.8704148723672585,-0.14910850284339072,0.4134858459231674,0.12855954895418176,0.1792955462968132,0.765188729258625,-0.23927183963776422
2023-06-30,0.08709592915294051,0.09722056137551452,0.9087635796048178,-0.14910850284339094,0.417051150827253,0.14569485660436854,0.18190285025735228,0.8404670628476434,-0.2392718396377641
2023-07-31,0.07345310262888693,0.09160611488987118,0.820294801975899,-0.14910850284339072,0.39999787083635036,0.13618171879197094,0.18024676535314063,0.7998133951585947,-0.23927183963776422
2023-08-31,0.05477166595363436,0.09024310310708063,0.6357914927810318,-0.14910850284339083,0.39634970211373555,0.10486356759815685,0.177616272309669,0.650170407502231,-0.239271839637764
2023-09-30,0.05192394303028869,0.09137320564799141,0.5993322907296844,-0.1491085028433906,0.40040431340763016,0.10102765862038243,0.1786148365284965,0.6278906862263479,-0.23927183963776422
2023-10-31,0.05358889280359702,0.09097419082279566,0.6190296500978736,-0.1491085028433905,0.39888167520963624,0.10224009024866998,0.17841223701428144,0.634628557659285,-0.23927183963776433
2023-11-30,0.03588965897568652,0.08369472838630683,0.4625829962912608,-0.1491085028433905,0.3526434331676517,0.09643297292140773,0.1753417519156482,0.6126017761851067,-0.23927183963776433
2023-12-31,0.035615773147286145,0.08357944315587854,0.4599389343377457,-0.14910850284339072,0.3534369722895792,0.09945781798410014,0.17588418179364115,0.6270238889835055,-0.23927183963776422
2024-01-31,0.039447403455568075,0.08346411956365113,0.5048573465081942,-0.14910850284339072,0.35324914372074534,0.10904400068225772,0.1755435198524966,0.6778331014238949,-0.23927183963776422
2024-02-29,0.04629710132134868,0.08480300832904882,0.5758951902224312,-0.1491085028433906,0.3585490190518786,0.11774508079628987,0.17695414694228295,0.718357595006043,-0.23927183963776433
2024-03-31,0.04912240964848813,0.0855113496912032,0.6034609603234568,-0.14910850284339083,0.3610760567843505,0.11320123337340493,0.17624828427176575,0.6972201735201053,-0.2392718396377641
2024-04-30,0.0285623574201872,0.0849541403593858,0.37316640920367333,-0.14910850284339083,0.3584797278026977,0.07932457110690172,0.17672824663767955,0.519482042476901,-0.23927183963776444
2024-05-31,0.03968867730589243,0.08760268533483237,0.4875515612329996,-0.14910850284339083,0.3683640039648259,0.09483239322831194,0.1784541208988866,0.5966708071005739,-0.23927183963776422
2024-06-30,0.039126720117000025,0.08746453818442007,0.48198722816894873,-0.1491085028433905,0.368924170373094,0.09940092131589418,0.1789424327635011,0.6189844761352815,-0.23927183963776422
2024-07-31,0.0362596675951814,0.0870001700522597,0.4522497273926599,-0.14910850284339072,0.36713770816232416,0.09498184333966764,0.17872538903707968,0.5967896209130249,-0.23927183963776422
2024-08-31,0.03624814365487583,0.08699808039475267,0.4521303494327028,-0.1491085028433906,0.3669553557416425,0.09271080896689332,0.1785073765185362,0.5855787291640839,-0.2392718396377641
2024-09-30,0.054616953311555916,0.08535738551653746,0.6658332855149229,-0.1491085028433906,0.36032913415719886,0.11795304528226502,0.1755678319056614,0.7237473882849056,-0.23927183963776444
2024-10-31,0.032713269280637114,0.0801453885139559,0.4412273107846594,-0.14910850284339072,0.34067514994851317,0.08970575144540271,0.17227358855559632,0.5845610187642051,-0.2392718396377641
2024-11-30,0.04909156240194945,0.08171022371508015,0.6274976402669145,-0.14910850284339083,0.34687420896460713,0.11394126326092358,0.17447720630115635,0.7064558735556781,-0.23927183963776422
2024-12-31,0.029159809640974865,0.0811408677633371,0.39419182117037893,-0.10174451133634188,0.34483390791829854,0.08840823502355799,0.1742285290538946,0.5729516970146086,-0.20246989747736832
2025-01-31,0.05651335201164431,0.07511915170237811,0.7699398281318962,-0.0978566356970032,0.3222961274819667,0.11807824891413055,0.1706891238433834,0.7402763347980873,-0.20246989747736843
2025-02-28,0.05634201833163721,0.07513985046557582,0.767579153976209,-0.08941661619667296,0.3247211918810655,0.12450148839629516,0.1696088328792539,0.7780522272596403,-0.20246989747736843
2025-03-31,0.05231119852181165,0.07614191285704547,0.7080164904433475,-0.06625320915916189,0.335025437471605,0.08972884315319107,0.17311222734032836,0.5826356004276679,-0.12947584174262095
2025-04-30,0.07081767572875997,0.07269528520306107,0.9791358867149655,-0.06625320915916177,0.3213132537980989,0.12035638938601578,0.163819998586084,0.7766301658204575,-0.12947584174262095
2025-05-31,0.06849451883378732,0.07303862460115608,0.9449584469203448,-0.06625320915916189,0.3010140281213173,0.1424919024520186,0.16647496101432666,0.8855597779615892,-0.12947584174262106
2025-06-30,0.08570365279027148,0.07251389719652183,1.1729975711238303,-0.06625320915916166,0.30998166401850086,0.19554413466338794,0.15808142949705284,1.2148109760597068,-0.12947584174262106
2025-07-31,0.08927450639630741,0.07237441069374895,1.2208199043573307,-0.06625320915916189,0.3464883952610952,0.1697942212817043,0.15158009683623686,1.1150566495236358,-0.09244589473800535
2025-08-31,0.10008602161775837,0.07204200207802296,1.3642802970790318,-0.06625320915916189,0.34921800647851886,0.19420938200307125,0.14806088213221774,1.2796146897800609,-0.08325850667007528
2025-09-30,0.1261228494101585,0.07294871853034417,1.6716655503137106,-0.06625320915916177,0.37212584404217564,0.24792888632608223,0.13373188628167515,1.735933407043003,-0.08325850667007528
2025-10-31,0.13689322553211114,0.07327976676341498,1.7956889230002786,-0.06625320915916189,0.4197335859618511,0.22542860160391465,0.12862639913761337,1.655986123775732,-0.0832585066700755
2025-11-30,0.13543415291132432,0.07338674278104523,1.7754846172543408,-0.06625320915916177,0.4367837232632642,0.20430939262392656,0.1269329898562776,1.5372130288585397,-0.0832585066700754
2025-12-31,0.13678125916272532,0.07325416439772339,1.794932261448311,-0.06625320915916177,0.47745313812163337,0.22870057696072532,0.11953918483986258,1.7952130571207294,-0.08325850667007528
2026-01-31,0.14226832687171798,0.07420209527562924,1.8385122173356139,-0.06625320915916177,0.49386544447065617,0.20985940858170093,0.11651829017513851,1.704010592920554,-0.08325850667007528
2026-02-28,0.15522850805142507,0.07180057018965942,2.056599586372981,-0.06625320915916166,0.47211687730792645,0.2166474557842908,0.11487197695412298,1.7763138825358986,-0.0832585066700754
2026-03-31,0.12527460775020538,0.08164303828400477,1.4925913248075575,-0.06625320915916189,0.52809759236893,0.18185269296467843,0.12040399398926485,1.4553466651221778,-0.0832585066700754
2026-04-30,0.12023290621767413,0.0819585916049786,1.4318145246555902,-0.06625320915916189,0.4225447479633409,0.21543019424044774,0.13124748223651947,1.5613415963818922,-0.08325850667007517
2026-05-31,0.128616241593847,0.08286134246569452,1.5079540783040268,-0.06625320915916177,0.42710160263879415,0.2251183330149391,0.13120387096232922,1.6233812399581242,-0.0832585066700754
